id,release_date,movie,production_budget,domestic_gross,worldwide_gross,year_x,studio_bom,domestic_gross_y,foreign_gross_bom,year_y,movie_clean,profit,ROI,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,main_genres,clean_title
14,2014-08-01,guardians of the galaxy,170000000.0,333172112.0,773372112.0,2014,BV,333200000.0,440200000.0,2014.0,guardians of the galaxy,603372112.0,3.549247717647059,tt2015381,Guardians of the Galaxy,Guardians of the Galaxy,2014,121,"Action,Adventure,Comedy",8.1,948394,Action,guardians of the galaxy
15,2010-05-07,iron man 2,170000000.0,312433331.0,623933331.0,2010,Par.,312400000.0,311500000.0,2010.0,iron man 2,453933331.0,2.670196064705882,tt1228705,Iron Man 2,Iron Man 2,2010,124,"Action,Adventure,Sci-Fi",7.0,657690,Action,iron man 2
16,2014-04-04,captain america: the winter soldier,170000000.0,259746958.0,714246958.0,2014,BV,259800000.0,454500000.0,2014.0,captain america: the winter soldier,544246958.0,3.201452694117647,tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,2014,136,"Action,Adventure,Sci-Fi",7.8,666252,Action,captain america: the winter soldier
17,2014-07-11,dawn of the planet of the apes,170000000.0,208545589.0,710645589.0,2014,Fox,208500000.0,502100000.0,2014.0,dawn of the planet of the apes,540645589.0,3.1802681705882354,tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130,"Action,Adventure,Drama",7.6,390199,Action,dawn of the planet of the apes
19,2012-06-01,snow white and the huntsman,170000000.0,155136755.0,396436755.0,2012,Uni.,155300000.0,241300000.0,2012.0,snow white and the huntsman,226436755.0,1.331980911764706,tt1735898,Snow White and the Huntsman,Snow White and the Huntsman,2012,127,"Action,Adventure,Drama",6.1,258938,Action,snow white and the huntsman
22,2019-03-29,dumbo,170000000.0,113883318.0,,2019,unknown,,,,dumbo,,,tt3861390,Dumbo,Dumbo,2019,112,"Adventure,Family,Fantasy",6.6,25072,Adventure,dumbo
23,2015-05-22,tomorrowland,170000000.0,93436322.0,209136322.0,2015,BV,93400000.0,115700000.0,2015.0,tomorrowland,39136322.0,0.2302136588235294,tt1964418,Tomorrowland,Tomorrowland,2015,130,"Action,Adventure,Family",6.4,161343,Action,tomorrowland
23,2015-05-22,tomorrowland,170000000.0,93436322.0,209136322.0,2015,BV,93400000.0,115700000.0,2015.0,tomorrowland,39136322.0,0.2302136588235294,tt7728220,Tomorrowland,Tomorrowland,2017,70,Documentary,6.3,7,Documentary,tomorrowland
24,2019-02-14,alita: battle angel,170000000.0,85710210.0,,2019,unknown,,,,alita: battle angel,,,tt0437086,Alita: Battle Angel,Alita: Battle Angel,2019,122,"Action,Adventure,Sci-Fi",7.5,88207,Action,alita: battle angel
25,2019-05-31,godzilla: king of the monsters,170000000.0,85576941.0,,2019,unknown,,,,godzilla: king of the monsters,,,tt3741700,Godzilla: King of the Monsters,Godzilla: King of the Monsters,2019,132,"Action,Adventure,Fantasy",6.7,36479,Action,godzilla: king of the monsters
26,2016-05-27,alice through the looking glass,170000000.0,77042381.0,299442381.0,2016,BV,77000000.0,222400000.0,2016.0,alice through the looking glass,129442381.0,0.7614257705882352,tt2567026,Alice Through the Looking Glass,Alice Through the Looking Glass,2016,113,"Adventure,Family,Fantasy",6.2,79951,Adventure,alice through the looking glass
27,2010-05-21,shrek forever after,165000000.0,238736787.0,752636787.0,2010,P/DW,238700000.0,513900000.0,2010.0,shrek forever after,587636787.0,3.5614350727272726,tt0892791,Shrek Forever After,Shrek Forever After,2010,93,"Adventure,Animation,Comedy",6.3,167532,Adventure,shrek forever after
28,2016-11-04,doctor strange,165000000.0,232641920.0,677741920.0,2016,BV,232600000.0,445100000.0,2016.0,doctor strange,512741920.0,3.107526787878788,tt1211837,Doctor Strange,Doctor Strange,2016,115,"Action,Adventure,Fantasy",7.5,514510,Action,doctor strange
29,2014-11-07,big hero 6,165000000.0,222527828.0,657827828.0,2014,BV,222500000.0,435300000.0,2014.0,big hero 6,492827828.0,2.986835321212121,tt2245084,Big Hero 6,Big Hero 6,2014,102,"Action,Adventure,Animation",7.8,371204,Action,big hero 6
30,2010-03-26,how to train your dragon,165000000.0,217581232.0,494881232.0,2010,P/DW,217600000.0,277300000.0,2010.0,how to train your dragon,329881232.0,1.999280193939394,tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98,"Action,Adventure,Animation",8.1,611299,Action,how to train your dragon
31,2012-11-02,wreck-it ralph,165000000.0,189412677.0,471212677.0,2012,BV,189400000.0,281800000.0,2012.0,wreck-it ralph,306212677.0,1.855834406060606,tt1772341,Wreck-It Ralph,Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy",7.7,344496,Adventure,wreck-it ralph
32,2014-11-05,interstellar,165000000.0,188017894.0,677417894.0,2014,Par.,188000000.0,489400000.0,2014.0,interstellar,512417894.0,3.105562993939394,tt0816692,Interstellar,Interstellar,2014,169,"Adventure,Drama,Sci-Fi",8.6,1299334,Adventure,interstellar
33,2016-06-24,independence day: resurgence,165000000.0,103144286.0,389644286.0,2016,Fox,103100000.0,286500000.0,2016.0,independence day: resurgence,224644286.0,1.3614805212121213,tt1628841,Independence Day: Resurgence,Independence Day: Resurgence,2016,120,"Action,Adventure,Sci-Fi",5.2,155344,Action,independence day: resurgence
35,2017-03-17,beauty and the beast,160000000.0,504014165.0,,2017,unknown,,,,beauty and the beast,,,tt2316801,Beauty and the Beast,La belle et la bête,2014,112,"Drama,Fantasy,Romance",6.4,18100,Drama,beauty and the beast
35,2017-03-17,beauty and the beast,160000000.0,504014165.0,,2017,unknown,,,,beauty and the beast,,,tt2771200,Beauty and the Beast,Beauty and the Beast,2017,129,"Family,Fantasy,Musical",7.2,238325,Family,beauty and the beast
86,1991-11-13,beauty and the beast,20000000.0,376057266.0,,1991,unknown,,,,beauty and the beast,,,tt2316801,Beauty and the Beast,La belle et la bête,2014,112,"Drama,Fantasy,Romance",6.4,18100,Drama,beauty and the beast
86,1991-11-13,beauty and the beast,20000000.0,376057266.0,,1991,unknown,,,,beauty and the beast,,,tt2771200,Beauty and the Beast,Beauty and the Beast,2017,129,"Family,Fantasy,Musical",7.2,238325,Family,beauty and the beast
36,2018-12-21,aquaman,160000000.0,335061807.0,1147761807.0,2018,WB,335100000.0,812700000.0,2018.0,aquaman,987761807.0,6.17351129375,tt1477834,Aquaman,Aquaman,2018,143,"Action,Adventure,Fantasy",7.1,263328,Action,aquaman
38,2010-07-16,inception,160000000.0,292576195.0,828276195.0,2010,WB,292600000.0,535700000.0,2010.0,inception,668276195.0,4.17672621875,tt1375666,Inception,Inception,2010,148,"Action,Adventure,Sci-Fi",8.8,1841066,Action,inception
39,2015-11-20,the hunger games: mockingjay - part 2,160000000.0,281723902.0,653423902.0,2015,LGF,281700000.0,371700000.0,2015.0,the hunger games: mockingjay - part 2,493423902.0,3.0838993875,tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015,137,"Action,Adventure,Sci-Fi",6.6,252384,Action,the hunger games: mockingjay - part 2
41,2014-05-16,godzilla,160000000.0,200676069.0,,2014,unknown,,,,godzilla,,,tt0831387,Godzilla,Godzilla,2014,123,"Action,Adventure,Sci-Fi",6.4,350687,Action,godzilla
74,1998-05-19,godzilla,125000000.0,136314294.0,,1998,unknown,,,,godzilla,,,tt0831387,Godzilla,Godzilla,2014,123,"Action,Adventure,Sci-Fi",6.4,350687,Action,godzilla
42,2011-06-03,x-men: first class,160000000.0,146408305.0,353608305.0,2011,Fox,146400000.0,207200000.0,2011.0,x-men: first class,193608305.0,1.21005190625,tt1270798,X-Men: First Class,X: First Class,2011,131,"Action,Adventure,Sci-Fi",7.7,608930,Action,x-men: first class
44,2010-07-14,the sorcerer's apprentice,160000000.0,63150991.0,215250991.0,2010,BV,63200000.0,152100000.0,2010.0,the sorcerer's apprentice,55250991.0,0.34531869375,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109,"Action,Adventure,Family",6.1,143862,Action,the sorcerer's apprentice
46,2016-06-10,warcraft,160000000.0,47225655.0,433525655.0,2016,Uni.,47400000.0,386300000.0,2016.0,warcraft,273525655.0,1.70953534375,tt0803096,Warcraft,Warcraft,2016,123,"Action,Adventure,Fantasy",6.9,225557,Action,warcraft
47,2016-09-30,deepwater horizon,156000000.0,61433527.0,121833527.0,2016,LG/S,61400000.0,60400000.0,2016.0,deepwater horizon,-34166473.0,-0.21901585256410255,tt1860357,Deepwater Horizon,Deepwater Horizon,2016,107,"Action,Drama,History",7.1,133303,Action,deepwater horizon
48,2010-12-10,the chronicles of narnia: the voyage of the dawn treader,155000000.0,104386950.0,415686950.0,2010,Fox,104400000.0,311300000.0,2010.0,the chronicles of narnia: the voyage of the dawn treader,260686950.0,1.6818512903225806,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113,"Adventure,Family,Fantasy",6.3,129663,Adventure,the chronicles of narnia: the voyage of the dawn treader
50,2018-03-23,pacific rim: uprising,155000000.0,59874525.0,,2018,unknown,,,,pacific rim: uprising,,,tt2557478,Pacific Rim: Uprising,Pacific Rim: Uprising,2018,111,"Action,Adventure,Sci-Fi",5.6,89462,Action,pacific rim: uprising
52,2017-07-14,war for the planet of the apes,152000000.0,146880162.0,490680162.0,2017,Fox,146900000.0,343800000.0,2017.0,war for the planet of the apes,338680162.0,2.228158960526316,tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017,140,"Action,Adventure,Drama",7.5,201943,Action,war for the planet of the apes
55,2017-06-02,wonder woman,150000000.0,412563408.0,821863408.0,2017,WB,412600000.0,409300000.0,2017.0,wonder woman,671863408.0,4.479089386666667,tt0451279,Wonder Woman,Wonder Woman,2017,141,"Action,Adventure,Fantasy",7.5,487527,Action,wonder woman
55,2017-06-02,wonder woman,150000000.0,412563408.0,821863408.0,2017,WB,412600000.0,409300000.0,2017.0,wonder woman,671863408.0,4.479089386666667,tt4028068,Wonder Woman,Wonder Woman,2014,60,Sci-Fi,4.2,20,Sci-Fi,wonder woman
55,2017-06-02,wonder woman,150000000.0,412563408.0,821863408.0,2017,WB,412600000.0,409300000.0,2017.0,wonder woman,671863408.0,4.479089386666667,tt4283448,Wonder Woman,Wonder Woman,2016,75,"Documentary,Drama,Sport",6.9,13,Documentary,wonder woman
56,2013-11-22,frozen,150000000.0,400738009.0,1276438009.0,2013,BV,400700000.0,875700000.0,2013.0,frozen,1126438009.0,7.509586726666667,tt1323045,Frozen,Frozen,2010,93,"Adventure,Drama,Sport",6.2,62311,Adventure,frozen
56,2013-11-22,frozen,150000000.0,400738009.0,1276438009.0,2013,BV,400700000.0,875700000.0,2013.0,frozen,1126438009.0,7.509586726666667,tt1611845,Frozen,Wai nei chung ching,2010,92,"Fantasy,Romance",5.4,75,Fantasy,frozen
56,2013-11-22,frozen,150000000.0,400738009.0,1276438009.0,2013,BV,400700000.0,875700000.0,2013.0,frozen,1126438009.0,7.509586726666667,tt2294629,Frozen,Frozen,2013,102,"Adventure,Animation,Comedy",7.5,516998,Adventure,frozen
57,2016-03-04,zootopia,150000000.0,341268248.0,1023768248.0,2016,BV,341300000.0,682500000.0,2016.0,zootopia,873768248.0,5.825121653333333,tt2948356,Zootopia,Zootopia,2016,108,"Adventure,Animation,Comedy",8.0,383446,Adventure,zootopia
62,2016-11-23,moana,150000000.0,248757044.0,643357044.0,2016,BV,248800000.0,394600000.0,2016.0,moana,493357044.0,3.28904696,tt3521164,Moana,Moana,2016,107,"Adventure,Animation,Comedy",7.6,224253,Adventure,moana
66,2013-11-08,thor: the dark world,150000000.0,206362140.0,644562140.0,2013,BV,206400000.0,438200000.0,2013.0,thor: the dark world,494562140.0,3.2970809333333335,tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112,"Action,Adventure,Fantasy",6.9,540996,Action,thor: the dark world
69,2017-07-21,dunkirk,150000000.0,190068280.0,527268280.0,2017,WB,188000000.0,337200000.0,2017.0,dunkirk,377268280.0,2.5151218666666666,tt5013056,Dunkirk,Dunkirk,2017,106,"Action,Drama,History",7.9,466580,Action,dunkirk
70,2011-05-06,thor,150000000.0,181030624.0,449330624.0,2011,Par.,181000000.0,268300000.0,2011.0,thor,299330624.0,1.9955374933333334,tt0800369,Thor,Thor,2011,115,"Action,Adventure,Fantasy",7.0,683264,Action,thor
74,2011-05-26,kung fu panda 2,150000000.0,165249063.0,665649063.0,2011,P/DW,165200000.0,500400000.0,2011.0,kung fu panda 2,515649063.0,3.43766042,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,90,"Action,Adventure,Animation",7.2,228465,Action,kung fu panda 2
75,2015-05-15,mad max: fury road,150000000.0,153636354.0,378436354.0,2015,WB,153600000.0,224800000.0,2015.0,mad max: fury road,228436354.0,1.5229090266666667,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120,"Action,Adventure,Sci-Fi",8.1,780910,Action,mad max: fury road
78,2018-03-29,ready player one,150000000.0,137690172.0,582890172.0,2018,WB,137700000.0,445200000.0,2018.0,ready player one,432890172.0,2.88593448,tt1677720,Ready Player One,Ready Player One,2018,140,"Action,Adventure,Sci-Fi",7.5,301660,Action,ready player one
83,2010-07-01,the last airbender,150000000.0,131772187.0,319672187.0,2010,Par.,131800000.0,187900000.0,2010.0,the last airbender,169672187.0,1.1311479133333333,tt0938283,The Last Airbender,The Last Airbender,2010,103,"Action,Adventure,Family",4.1,137734,Action,the last airbender
87,2012-03-30,wrath of the titans,150000000.0,83670083.0,305270083.0,2012,WB,83700000.0,221600000.0,2012.0,wrath of the titans,155270083.0,1.0351338866666666,tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99,"Action,Adventure,Fantasy",5.7,172330,Action,wrath of the titans
89,2012-05-11,dark shadows,150000000.0,79727149.0,245527149.0,2012,WB,79700000.0,165800000.0,2012.0,dark shadows,95527149.0,0.63684766,tt1077368,Dark Shadows,Dark Shadows,2012,113,"Comedy,Fantasy,Horror",6.2,229818,Comedy,dark shadows
90,2013-06-28,white house down,150000000.0,73103784.0,205403784.0,2013,Sony,73100000.0,132300000.0,2013.0,white house down,55403784.0,0.36935856,tt2334879,White House Down,White House Down,2013,131,"Action,Drama,Thriller",6.4,191791,Action,white house down
91,2010-02-12,the wolfman,150000000.0,62189884.0,139989884.0,2010,Uni.,62000000.0,77800000.0,2010.0,the wolfman,-10010116.0,-0.06673410666666667,tt0780653,The Wolfman,The Wolfman,2010,103,"Drama,Fantasy,Horror",5.8,97873,Drama,the wolfman
92,2017-02-17,the great wall,150000000.0,45157105.0,334557105.0,2017,Uni.,45500000.0,289400000.0,2017.0,the great wall,184557105.0,1.2303807,tt2034800,The Great Wall,The Great Wall,2016,103,"Action,Adventure,Fantasy",6.0,111602,Action,the great wall
92,2017-02-17,the great wall,150000000.0,45157105.0,334557105.0,2017,Uni.,45500000.0,289400000.0,2017.0,the great wall,184557105.0,1.2303807,tt7535780,The Great Wall,The Great Wall,2017,72,Documentary,6.5,24,Documentary,the great wall
93,2015-10-09,pan,150000000.0,35088320.0,128388320.0,2015,WB,35100000.0,93300000.0,2015.0,pan,-21611680.0,-0.14407786666666667,tt3332064,Pan,Pan,2015,111,"Adventure,Comedy,Family",5.8,55867,Adventure,pan
94,2011-03-11,mars needs moms,150000000.0,21392758.0,38992758.0,2011,BV,21400000.0,17600000.0,2011.0,mars needs moms,-111007242.0,-0.74004828,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88,"Adventure,Animation,Family",5.4,19823,Adventure,mars needs moms
97,2012-06-08,madagascar 3: europe's most wanted,145000000.0,216391482.0,746891482.0,2012,P/DW,216400000.0,530500000.0,2012.0,madagascar 3: europe's most wanted,601891482.0,4.150975737931034,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93,"Adventure,Animation,Comedy",6.8,146858,Adventure,madagascar 3: europe's most wanted
99,2014-06-13,how to train your dragon 2,145000000.0,177002924.0,621502924.0,2014,Fox,177000000.0,444500000.0,2014.0,how to train your dragon 2,476502924.0,3.2862270620689653,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102,"Action,Adventure,Animation",7.8,278205,Action,how to train your dragon 2
100,1999-06-16,tarzan,145000000.0,171091819.0,,1999,unknown,,,,tarzan,,,tt1705952,Tarzan,Tarzan,2013,94,"Adventure,Animation,Drama",4.8,11728,Adventure,tarzan
1,2014-03-07,mr. peabody & sherman,145000000.0,111506430.0,275706430.0,2014,Fox,111500000.0,164200000.0,2014.0,mr. peabody & sherman,130706430.0,0.9014236551724137,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92,"Adventure,Animation,Comedy",6.8,57277,Adventure,mr. peabody & sherman
2,2012-11-21,rise of the guardians,145000000.0,103412758.0,306912758.0,2012,P/DW,103400000.0,203500000.0,2012.0,rise of the guardians,161912758.0,1.1166397103448276,tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97,"Action,Adventure,Animation",7.3,145281,Action,rise of the guardians
3,2005-04-08,sahara,145000000.0,68671925.0,,2005,unknown,,,,sahara,,,tt4466894,Sahara,Sahara,2017,86,"Adventure,Animation,Comedy",5.6,1943,Adventure,sahara
4,2016-07-15,ghostbusters,144000000.0,128350574.0,,2016,unknown,,,,ghostbusters,,,tt1289401,Ghostbusters,Ghostbusters,2016,116,"Action,Comedy,Fantasy",5.2,186788,Action,ghostbusters
36,1984-06-08,ghostbusters,30000000.0,242212467.0,,1984,unknown,,,,ghostbusters,,,tt1289401,Ghostbusters,Ghostbusters,2016,116,"Action,Comedy,Fantasy",5.2,186788,Action,ghostbusters
10,2011-07-22,captain america: the first avenger,140000000.0,176654505.0,370554505.0,2011,Par.,176700000.0,193900000.0,2011.0,captain america: the first avenger,230554505.0,1.6468178928571429,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124,"Action,Adventure,Sci-Fi",6.9,668137,Action,captain america: the first avenger
11,2016-01-29,kung fu panda 3,140000000.0,143528619.0,521128619.0,2016,Fox,143500000.0,377600000.0,2016.0,kung fu panda 3,381128619.0,2.7223472785714287,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95,"Action,Adventure,Animation",7.1,116166,Action,kung fu panda 3
13,2013-03-27,g.i. joe: retaliation,140000000.0,122523060.0,375723060.0,2013,Par.,122500000.0,253200000.0,2013.0,g.i. joe: retaliation,235723060.0,1.683736142857143,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110,"Action,Adventure,Sci-Fi",5.8,165536,Action,g.i. joe: retaliation
16,2014-12-12,exodus: gods and kings,140000000.0,65014513.0,268214513.0,2014,Fox,65000000.0,203200000.0,2014.0,exodus: gods and kings,128214513.0,0.91581795,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150,"Action,Adventure,Drama",6.0,150858,Action,exodus: gods and kings
17,2016-07-01,the bfg,140000000.0,55483770.0,183383770.0,2016,BV,55500000.0,127900000.0,2016.0,the bfg,43383770.0,0.30988407142857144,tt3691740,The BFG,The BFG,2016,117,"Adventure,Family,Fantasy",6.4,69340,Adventure,the bfg
18,2016-02-26,gods of egypt,140000000.0,31153464.0,150653464.0,2016,LG/S,31200000.0,119500000.0,2016.0,gods of egypt,10653464.0,0.07609617142857143,tt2404233,Gods of Egypt,Gods of Egypt,2016,127,"Action,Adventure,Fantasy",5.4,95111,Action,gods of egypt
26,2013-03-22,the croods,135000000.0,187168425.0,587168425.0,2013,Fox,187200000.0,400000000.0,2013.0,the croods,452168425.0,3.3493957407407406,tt0481499,The Croods,The Croods,2013,98,"Action,Adventure,Animation",7.2,176699,Action,the croods
27,2015-12-25,the revenant,135000000.0,183637894.0,532937894.0,2015,Fox,183600000.0,349300000.0,2015.0,the revenant,397937894.0,2.9476881037037037,tt1663202,The Revenant,The Revenant,2015,156,"Action,Adventure,Biography",8.0,621193,Action,the revenant
27,2015-12-25,the revenant,135000000.0,183637894.0,532937894.0,2015,Fox,183600000.0,349300000.0,2015.0,the revenant,397937894.0,2.9476881037037037,tt3300078,The Revenant,The Revenant,2012,80,Horror,6.0,20,Horror,the revenant
29,2011-03-04,rango,135000000.0,123477607.0,245677607.0,2011,Par.,123500000.0,122200000.0,2011.0,rango,110677607.0,0.819834125925926,tt1192628,Rango,Rango,2011,107,"Adventure,Animation,Comedy",7.2,215761,Adventure,rango
